geometry;ux;uy;p;x;y
1;0,99937105;-1,0836817e-17;2,6007941;2;0,5
1;0,94746608;6,3953939e-07;3,4007573;1;0,60000002
1;0,94746614;6,3955474e-07;3,3207574;1,1;0,60000002
1;0,94746614;6,3957009e-07;3,2407572;1,2;0,60000002
1;0,94746614;6,3958538e-07;3,1607573;1,3;0,60000002
1;0,94746619;6,3960073e-07;3,0807574;1,4;0,60000002
1;0,94746619;6,3961608e-07;3,0007572;1,5;0,60000002
1;0,94746619;6,3963142e-07;2,9207573;1,6;0,60000002
1;0,94746625;6,3964677e-07;2,8407574;1,7;0,60000002
1;0,94746625;6,3966212e-07;2,7607574;1,8;0,60000002
1;0,94746625;6,3967747e-07;2,6807573;1,9;0,60000002
1;0,95937103;3,5411566e-07;2,6007621;2;0,60000002
1;0,9874661;0;3,4007893;1;0,5
1;0,9874661;0;3,3207893;1,1;0,5
1;0,94746608;6,3953939e-07;3,4007573;1;0,60000002
1;0,94746614;6,3955474e-07;3,3207574;1,1;0,60000002
1;0,98746616;0;3,2407894;1,2;0,5
1;0,94746614;6,3957009e-07;3,2407572;1,2;0,60000002
1;0,98746616;0;3,1607893;1,3;0,5
1;0,94746614;6,3958538e-07;3,1607573;1,3;0,60000002
1;0,98746616;0;3,0807893;1,4;0,5
1;0,94746619;6,3960073e-07;3,0807574;1,4;0,60000002
1;0,98746622;0;3,0007894;1,5;0,5
1;0,94746619;6,3961608e-07;3,0007572;1,5;0,60000002
1;0,98746622;0;2,9207892;1,6;0,5
1;0,94746619;6,3963142e-07;2,9207573;1,6;0,60000002
1;0,98746622;0;2,8407893;1,7;0,5
1;0,94746625;6,3964677e-07;2,8407574;1,7;0,60000002
1;0,98746622;0;2,7607894;1,8;0,5
1;0,94746625;6,3966212e-07;2,7607574;1,8;0,60000002
1;0,98746628;0;2,6807892;1,9;0,5
1;0,94746625;6,3967747e-07;2,6807573;1,9;0,60000002
1;0,99937105;-1,0836817e-17;2,6007941;2;0,5
1;0,95937103;3,5411566e-07;2,6007621;2;0,60000002
1;0,82746607;1,2790788e-06;3,4006612;1;0,69999999
1;0,82746613;1,2791095e-06;3,3206613;1,1;0,69999999
1;0,82746613;1,2791402e-06;3,2406614;1,2;0,69999999
1;0,82746613;1,2791709e-06;3,1606612;1,3;0,69999999
1;0,82746619;1,2792016e-06;3,0806613;1,4;0,69999999
1;0,82746619;1,2792322e-06;3,0006614;1,5;0,69999999
1;0,82746619;1,2792628e-06;2,9206614;1,6;0,69999999
1;0,82746625;1,2792935e-06;2,8406613;1,7;0,69999999
1;0,82746625;1,2793242e-06;2,7606614;1,8;0,69999999
1;0,82746625;1,2793549e-06;2,6806614;1,9;0,69999999
1;0,83937103;7,0823131e-07;2,600666;2;0,69999999
1;0,62746608;1,9186184e-06;3,4005013;1;0,80000001
1;0,62746614;1,9186643e-06;3,3205013;1,1;0,80000001
1;0,62746614;1,9187103e-06;3,2405014;1,2;0,80000001
1;0,62746614;1,9187564e-06;3,1605012;1,3;0,80000001
1;0,6274662;1,9188024e-06;3,0805013;1,4;0,80000001
1;0,6274662;1,9188485e-06;3,0005014;1,5;0,80000001
1;0,6274662;1,9188944e-06;2,9205012;1,6;0,80000001
1;0,6274662;1,9189404e-06;2,8405013;1,7;0,80000001
1;0,62746626;1,9189865e-06;2,7605014;1,8;0,80000001
1;0,62746626;1,9190325e-06;2,6805012;1,9;0,80000001
1;0,63937104;1,062347e-06;2,6005061;2;0,80000001
1;0,34746611;2,5581578e-06;3,4002774;1;0,89999998
1;0,34746611;2,5582192e-06;3,3202775;1,1;0,89999998
1;0,34746614;2,5582806e-06;3,2402773;1,2;0,89999998
1;0,34746617;2,558342e-06;3,1602774;1,3;0,89999998
1;0,34746617;2,5584034e-06;3,0802774;1,4;0,89999998
1;0,3474662;2,5584648e-06;3,0002773;1,5;0,89999998
1;0,3474662;2,5585261e-06;2,9202774;1,6;0,89999998
1;0,34746623;2,5585875e-06;2,8402774;1,7;0,89999998
1;0,34746626;2,5586489e-06;2,7602773;1,8;0,89999998
1;0,34746626;2,5587101e-06;2,6802773;1,9;0,89999998
1;0,35937104;1,4164629e-06;2,6002822;2;0,89999998
2;0;0;3,0000479;1;1
2;0;0;2,9333813;1,1;1
2;0;0;2,8667147;1,2;1
2;0;0;2,8000481;1,3;1
2;0;0;2,7333813;1,4;1
2;0;0;2,6667147;1,5;1
2;0;0;2,6000481;1,6;1
2;0;0;2,5333812;1,7;1
2;0;0;2,4667146;1,8;1
2;0;0;2,400048;1,9;1
2;0;0;2,6000283;2;1
